Name,Sequence Accession,Complete Genome,Segment,Segment Length,Subtype,Collection Date,Host Species,Country,State/Province,Flu Season,Strain Name
PB2,CY129621,Yes,1,2293,H1N1,02/23/2011,IRD:Human,Germany,-N/A-,11-Oct,A/Cologne/INS538/2011
PB2,CY129901,Yes,1,2293,H1N1,02/11/2011,IRD:Human,Germany,-N/A-,11-Oct,A/Cologne/INS605/2011
PB2,CY129909,Yes,1,2293,H1N1,02/15/2011,IRD:Human,Germany,-N/A-,11-Oct,A/Cologne/INS607/2011
PB2,KC780228,Yes,1,2280,H1N1,01/05/2010,IRD:Human,USA,Colorado,10-Sep,A/Colorado/02/2010
PB2,GQ200263,Yes,1,2280,H1N1,04/27/2009,IRD:Human,USA,Colorado,09-Aug,A/Colorado/03/2009(H1N1)
PB2,KC882311,Yes,1,2280,H1N1,12/29/2010,IRD:Human,USA,Colorado,11-Oct,A/Colorado/11/2010
PB2,KC780927,Yes,1,2280,H1N1,10/06/2009,IRD:Human,USA,Colorado,10-Sep,A/Colorado/13/2009
PB2,CY113364,Yes,1,2310,H3N2,1986,IRD:Human,USA,Colorado,-N/A-,A/Colorado/2/1986
PB2,CY026154,Yes,1,2301,H3N2,01/08/2007,IRD:Human,USA,Colorado,07-Jun,A/Colorado/UR06-0023/2007
PB2,CY027554,Yes,1,2292,H3N2,01/08/2007,IRD:Human,USA,Colorado,07-Jun,A/Colorado/UR06-0024/2007
PB2,CY026530,Yes,1,2297,H1N1,01/22/2007,IRD:Human,USA,Colorado,07-Jun,A/Colorado/UR06-0053/2007
PB2,CY026586,Yes,1,2292,H1N1,01/30/2007,IRD:Human,USA,Colorado,07-Jun,A/Colorado/UR06-0110/2007
PB2,CY025834,Yes,1,2297,H1N1,01/30/2007,IRD:Human,USA,Colorado,07-Jun,A/Colorado/UR06-0111/2007
PB2,CY025356,Yes,1,2302,H3N2,02/06/2007,IRD:Human,USA,Colorado,07-Jun,A/Colorado/UR06-0206/2007
PB2,CY025412,Yes,1,2297,H1N1,02/07/2007,IRD:Human,USA,Colorado,07-Jun,A/Colorado/UR06-0207/2007
PB2,CY027546,Yes,1,2301,H3N2,01/08/2007,IRD:Human,USA,Colorado,07-Jun,A/Colorado/UR06-022/2007
PB2,CY025340,Yes,1,2296,H1N1,02/12/2007,IRD:Human,USA,Colorado,07-Jun,A/Colorado/UR06-0255/2007
PB2,CY026674,Yes,1,2299,H3N2,02/14/2007,IRD:Human,USA,Colorado,07-Jun,A/Colorado/UR06-0279/2007
PB2,CY026786,Yes,1,2295,H1N1,02/13/2007,IRD:Human,USA,Colorado,07-Jun,A/Colorado/UR06-0287/2007
PB2,CY026826,Yes,1,2296,H1N1,02/16/2007,IRD:Human,USA,Colorado,07-Jun,A/Colorado/UR06-0336/2007
PB2,CY030060,Yes,1,2297,H3N2,02/28/2007,IRD:Human,USA,Colorado,07-Jun,A/Colorado/UR06-0452/2007
PB2,CY025938,Yes,1,2303,H3N2,02/27/2007,IRD:Human,USA,Colorado,07-Jun,A/Colorado/UR06-0453/2007
PB2,CY026714,Yes,1,2303,H3N2,02/26/2007,IRD:Human,USA,Colorado,07-Jun,A/Colorado/UR06-0454/2007
PB2,CY096858,Yes,1,2303,H1N1,03/01/2007,IRD:Human,USA,Colorado,07-Jun,A/Colorado/UR06-0495/2007(H1N1)
PB2,CY027906,Yes,1,2294,H1N1,03/01/2007,IRD:Human,USA,Colorado,07-Jun,A/Colorado/UR06-0496/2007
PB2,CY026242,Yes,1,2296,H1N1,03/05/2007,IRD:Human,USA,Colorado,07-Jun,A/Colorado/UR06-0498/2007
PB2,CY027234,Yes,1,2297,H1N1,03/05/2007,IRD:Human,USA,Colorado,07-Jun,A/Colorado/UR06-0499/2007
PB2,CY025730,Yes,1,2292,H3N2,03/06/2007,IRD:Human,USA,Colorado,07-Jun,A/Colorado/UR06-0531/2007
PB2,CY027578,Yes,1,2308,H3N2,03/07/2007,IRD:Human,USA,Colorado,07-Jun,A/Colorado/UR06-0534/2007
PB2,CY026170,Yes,1,2302,H3N2,03/07/2007,IRD:Human,USA,Colorado,07-Jun,A/Colorado/UR06-0535/2007
PB2,CY025618,Yes,1,2292,H3N2,03/08/2007,IRD:Human,USA,Colorado,07-Jun,A/Colorado/UR06-0557/2007
PB2,CY026258,Yes,1,2303,H3N2,03/07/2007,IRD:Human,USA,Colorado,07-Jun,A/Colorado/UR06-0558/2007
PB2,CY093276,Yes,1,2310,H3N2,05/01/2009,IRD:Human,USA,Colorado,-N/A-,A/Colorado/WRAIR1246P/2009
PB2,CY185408,Yes,1,2280,H6N2,01/21/2010,IRD:Common Coot/Avian,Georgia,-N/A-,10-Sep,A/common coot/Republic of Georgia/1/2010
PB2,CY149571,Yes,1,2307,H1N1,12/03/2011,IRD:Common Eider/Avian,USA,Maine,12-Nov,A/common eider/Maine/270/2011
PB2,CY149619,Yes,1,2280,H12N5,12/16/2011,IRD:Common Eider/Avian,USA,Maine,12-Nov,A/common eider/Maine/505/2011
PB2,CY076920,Yes,1,2316,H4N8,2006,IRD:Common Eider/Avian,Netherlands,-N/A-,-N/A-,A/common eider/Netherlands2/2006(H4N8)
PB2,CY097073,Yes,1,2306,H11N9,11/07/2009,IRD:Common Goldeneye/Avian,USA,Iowa,10-Sep,A/common goldeneye/Iowa/3192/2009(H11N9)
PB2,AB284321,Yes,1,2308,H5N1,2006,IRD:Common Goldeneye/Avian,Mongolia,-N/A-,-N/A-,A/common goldeneye/Mongolia/12/2006
PB2,AB523772,Yes,1,2308,H5N1,2009,IRD:Common Goldeneye/Avian,Mongolia,-N/A-,-N/A-,A/common goldeneye/Mongolia/X60/2009(H5N1)
PB2,CY133136,Yes,1,2316,H7N6,12/02/2010,IRD:Avian,USA,Wisconsin,11-Oct,A/common goldeneye/Wisconsin/10OS4202/2010
PB2,CY167101,Yes,1,2301,H4N8,11/20/2011,IRD:Common Goldeneye/Avian,USA,Wisconsin,12-Nov,A/common goldeneye/Wisconsin/11OS4503/2011
PB2,CY166409,Yes,1,2301,H4N8,12/04/2011,IRD:Common Goldeneye/Avian,USA,Wisconsin,12-Nov,A/common goldeneye/Wisconsin/11OS5764/2011
PB2,CY075932,Yes,1,2286,H9N5,07/25/2005,IRD:Common Murre/Avian,USA,Oregon,-N/A-,A/common murre/Oregon/19497-004/2005(H9N5)
PB2,CY076108,Yes,1,2316,H10N7,07/24/2007,IRD:Common Murre/Avian,USA,Oregon,-N/A-,A/common murre/Oregon/20361-001/2007(H10N7)
PB2,CY020916,Yes,1,2299,H10N8,12/05/2005,IRD:Common Scoter/Avian,USA,Maryland,06-May,A/common scoter/Maryland/297/2005
PB2,KF260764,Yes,1,2280,H11N9,2007,IRD:Teal/Avian,Hong Kong,-N/A-,-N/A-,A/common teal/Hong Kong/MPD322/2007(H11N9)
PB2,KF260771,Yes,1,2280,H10N9,2009,IRD:Teal/Avian,Hong Kong,-N/A-,-N/A-,A/common teal/Hong Kong/MPK630/2009(H10N9)
PB2,KF260758,Yes,1,2280,H11N9,2011,IRD:Teal/Avian,Hong Kong,-N/A-,-N/A-,A/common teal/Hong Kong/MPL1075/2011(H11N9)
PB2,KF260797,Yes,1,2280,H7N7,2011,IRD:Teal/Avian,Hong Kong,-N/A-,-N/A-,A/common teal/Hong Kong/MPL634/2011(H7N7)
PB2,KF260795,Yes,1,2280,H7N1,2011,IRD:Teal/Avian,Hong Kong,-N/A-,-N/A-,A/common teal/Hong Kong/MPM1645/2011(H7N1)
PB2,KF260796,Yes,1,2280,H7N7,2011,IRD:Teal/Avian,Hong Kong,-N/A-,-N/A-,A/common teal/Hong Kong/MPM1670/2011(H7N7)
PB2,KF260798,Yes,1,2280,H7N7,2011,IRD:Teal/Avian,Hong Kong,-N/A-,-N/A-,A/common teal/Hong Kong/MPM1740/2011(H7N7)
PB2,KJ509153,Yes,1,2308,H5N8,02/08/2014,IRD:Teal/Avian,South Korea,-N/A-,13-14,A/common teal/Korea/H455-30/2014
PB2,CY041265,Yes,1,2288,H8N4,2005,IRD:Teal/Avian,Netherlands,-N/A-,-N/A-,A/common teal/Netherlands/1/2005(H8N4)
PB2,CY041377,Yes,1,2307,H6N8,2005,IRD:Teal/Avian,Netherlands,-N/A-,-N/A-,A/common teal/Netherlands/2/2005(H6N8)
PB2,CY122291,Yes,1,2307,H2N3,2008,IRD:Teal/Avian,Netherlands,-N/A-,-N/A-,A/common teal/Netherlands/2/2008
PB2,CY060187,Yes,1,2334,H11N9,11/27/2000,IRD:Teal/Avian,Netherlands,-N/A-,00-01,A/common teal/Netherlands/9/2000(H11N9)
PB2,CY185472,Yes,1,2280,H3N8,09/19/2011,IRD:Teal/Avian,Georgia,-N/A-,-N/A-,A/common Teal/Republic of Georgia/1/2011
PB2,JQ966932,Yes,1,2341,H5N1,01/23/2003,IRD:Condor/Avian,China,-N/A-,-N/A-,A/condor/Guangdong/139/2003(H5N1)
PB2,CY004522,Yes,1,2341,H6N2,08/13/1987,IRD:Common Coot/Avian,Canada,-N/A-,-N/A-,A/coot/ALB/134/1987
PB2,CY136653,Yes,1,2316,H6N2,08/13/1987,IRD:Common Coot/Avian,Canada,-N/A-,-N/A-,A/coot/Alberta/134/1987(H6N2)
PB2,KJ509017,Yes,1,2308,H5N8,01/22/2014,IRD:Common Coot/Avian,South Korea,-N/A-,13-14,A/Coot/Korea/H81/2014
PB2,CY062826,Yes,1,2293,H1N1,12/07/2009,IRD:Human,Denmark,-N/A-,10-Sep,A/Copenhagen/INS144/2009(H1N1)
PB2,CY073748,Yes,1,2293,H1N1,11/18/2009,IRD:Human,Denmark,-N/A-,10-Sep,A/Copenhagen/INS433/2009(H1N1)
PB2,CY073756,Yes,1,2293,H1N1,11/26/2009,IRD:Human,Denmark,-N/A-,10-Sep,A/Copenhagen/INS434/2009(H1N1)
PB2,CY056970,Yes,1,2292,H1N1,12/07/2009,IRD:Human,Denmark,-N/A-,10-Sep,A/Copenhagen/INS95/2009(H1N1)
PB2,CY056978,Yes,1,2292,H1N1,12/10/2009,IRD:Human,Denmark,-N/A-,10-Sep,A/Copenhagen/INS96/2009(H1N1)
PB2,CY056986,Yes,1,2287,H1N1,12/02/2009,IRD:Human,Denmark,-N/A-,10-Sep,A/Copenhagen/INS98/2009(H1N1)
PB2,CY049817,Yes,1,2280,H1N1,05/05/2009,IRD:Human,USA,North Carolina,09-Aug,A/Craven/WR0019/2009(H1N1)
PB2,CY049928,Yes,1,2280,H1N1,05/27/2009,IRD:Human,USA,North Carolina,09-Aug,A/Craven/WR1001/2009(H1N1)
PB2,DQ454106,Yes,1,2394,H5N1,2004,IRD:Eagle/Avian,Belgium,-N/A-,-N/A-,A/crested eagle/Belgium/01/2004
PB2,AB189050,Yes,1,2280,H5N1,2004,IRD:Crow/Avian,Japan,-N/A-,-N/A-,A/crow/Kyoto/53/2004
PB2,AB189058,Yes,1,2280,H5N1,2004,IRD:Crow/Avian,Japan,-N/A-,-N/A-,A/crow/Osaka/102/2004
PB2,CY016786,Yes,1,2306,H5N1,2006,IRD:Whooper Swan/Avian,Iran,-N/A-,-N/A-,A/Cygnus cygnus/Iran/754/2006
PB2,EU257707,Yes,1,2316,H5N1,09/06/2007,IRD:Whooper Swan/Avian,Russia,-N/A-,-N/A-,A/Cygnus cygnus/Krasnodar/329/07
PB2,DQ389161,Yes,1,2316,H5N1,2005,IRD:Mute Swan/Avian,Russia,-N/A-,-N/A-,A/Cygnus olor/Astrakhan/Ast05-2-1/2005
PB2,DQ434890,Yes,1,2316,H5N1,11/26/2005,IRD:Mute Swan/Avian,Russia,-N/A-,06-May,A/Cygnus olor/Astrakhan/Ast05-2-10/2005
PB2,DQ343506,Yes,1,2316,H5N1,11/26/2005,IRD:Mute Swan/Avian,Russia,-N/A-,06-May,A/Cygnus olor/Astrakhan/Ast05-2-2/2005
PB2,DQ358750,Yes,1,2316,H5N1,11/26/2005,IRD:Mute Swan/Avian,Russia,-N/A-,06-May,A/Cygnus olor/Astrakhan/Ast05-2-3/2005
PB2,DQ363916,Yes,1,2316,H5N1,2005,IRD:Mute Swan/Avian,Russia,-N/A-,-N/A-,A/Cygnus olor/Astrakhan/Ast05-2-4/2005
PB2,DQ365011,Yes,1,2316,H5N1,11/26/2005,IRD:Mute Swan/Avian,Russia,-N/A-,06-May,A/Cygnus olor/Astrakhan/Ast05-2-5/2005
PB2,DQ365001,Yes,1,2316,H5N1,11/26/2005,IRD:Mute Swan/Avian,Russia,-N/A-,06-May,A/Cygnus olor/Astrakhan/Ast05-2-6/2005
PB2,DQ363921,Yes,1,2316,H5N1,2005,IRD:Mute Swan/Avian,Russia,-N/A-,-N/A-,A/Cygnus olor/Astrakhan/Ast05-2-7/2005
PB2,DQ386305,Yes,1,2316,H5N1,2005,IRD:Mute Swan/Avian,Russia,-N/A-,-N/A-,A/Cygnus olor/Astrakhan/Ast05-2-8/2005
PB2,DQ399543,Yes,1,2316,H5N1,11/2005,IRD:Mute Swan/Avian,Russia,-N/A-,06-May,A/Cygnus olor/Astrakhan/Ast05-2-9/2005
PB2,CY063857,Yes,1,2340,H5N1,2006,IRD:Mute Swan/Avian,Russia,-N/A-,-N/A-,A/Cygnus olor/Caspian Sea/2006(H5N1)
PB2,CY016826,Yes,1,2305,H5N1,2005,IRD:Mute Swan/Avian,Croatia,-N/A-,-N/A-,A/cygnus olor/Croatia/1/2005
PB2,CY020356,Yes,1,2303,H5N1,2006,IRD:Mute Swan/Avian,Italy,-N/A-,-N/A-,A/cygnus olor/Italy/808/2006
PB2,CY083029,Yes,1,2280,H1N1,01/26/2010,IRD:Human,Senegal,-N/A-,-N/A-,A/Dakar/WRAIR0019T/2010
PB2,CY097786,Yes,1,2280,H1N1,02/16/2010,IRD:Human,Senegal,-N/A-,-N/A-,A/Dakar/WRAIR0020T/2010
PB2,CY083037,Yes,1,2280,H1N1,02/16/2010,IRD:Human,Senegal,-N/A-,-N/A-,A/Dakar/WRAIR0020T/2010
PB2,CY104885,Yes,1,2313,H1N1,07/02/2008,IRD:Human,Viet Nam,-N/A-,-N/A-,A/DaNang/DN238/2008
PB2,CY104563,Yes,1,2313,H1N1,08/19/2008,IRD:Human,Viet Nam,-N/A-,-N/A-,A/DaNang/DN302/2008
PB2,CY104893,Yes,1,2311,H1N1,09/05/2008,IRD:Human,Viet Nam,-N/A-,-N/A-,A/DaNang/DN329/2008
PB2,CY104901,Yes,1,2313,H1N1,09/17/2008,IRD:Human,Viet Nam,-N/A-,-N/A-,A/DaNang/DN345/2008
PB2,CY104909,Yes,1,2315,H1N1,09/30/2008,IRD:Human,Viet Nam,-N/A-,-N/A-,A/DaNang/DN364/2008
PB2,CY104917,Yes,1,2311,H1N1,09/30/2008,IRD:Human,Viet Nam,-N/A-,-N/A-,A/DaNang/DN365/2008
PB2,CY104925,Yes,1,2313,H1N1,11/10/2008,IRD:Human,Viet Nam,-N/A-,-N/A-,A/DaNang/DN431/2008
PB2,CY104933,Yes,1,2315,H1N1,11/11/2008,IRD:Human,Viet Nam,-N/A-,-N/A-,A/DaNang/DN432/2008
PB2,CY104629,Yes,1,2311,H3N2,11/21/2008,IRD:Human,Viet Nam,-N/A-,-N/A-,A/DaNang/DN446/2008
PB2,CY105829,Yes,1,2314,H3N2,11/26/2008,IRD:Human,Viet Nam,-N/A-,-N/A-,A/DaNang/DN453/2008
PB2,CY104941,Yes,1,2315,H1N1,12/03/2008,IRD:Human,Viet Nam,-N/A-,-N/A-,A/DaNang/DN467/2008
PB2,CY104949,Yes,1,2311,H1N1,12/15/2008,IRD:Human,Viet Nam,-N/A-,-N/A-,A/DaNang/DN479/2008
PB2,CY176497,Yes,1,2316,H1N1,08/11/2011,IRD:Human,Australia,-N/A-,-N/A-,A/Darlinghurst/INS3_643/2011(H1N1)
PB2,CY176505,Yes,1,2316,H1N1,07/15/2011,IRD:Human,Australia,-N/A-,-N/A-,A/Darlinghurst/INS3_644/2011(H1N1)
PB2,CY176513,Yes,1,2316,H1N1,07/07/2011,IRD:Human,Australia,-N/A-,-N/A-,A/Darlinghurst/INS3_645/2011
PB2,CY176665,Yes,1,2316,H1N1,07/25/2011,IRD:Human,Australia,-N/A-,-N/A-,A/Darlinghurst/INS3_666/2011
PB2,CY176673,Yes,1,2316,H1N1,07/25/2011,IRD:Human,Australia,-N/A-,-N/A-,A/Darlinghurst/INS3_667/2011
PB2,CY129757,Yes,1,2293,H1N1,07/13/2011,IRD:Human,Australia,-N/A-,-N/A-,A/Darlinghurst/INS575/2011
PB2,CY176449,Yes,1,2316,H1N1,01/21/2011,IRD:Human,USA,Ohio,11-Oct,A/Dayton/INS3_634/2011
PB2,CY176721,Yes,1,2280,H1N1,03/12/2012,IRD:Human,USA,Ohio,12-Nov,A/Dayton/INS3_676/2012
PB2,KC882424,Yes,1,2280,H1N1,02/04/2011,IRD:Human,USA,Delaware,11-Oct,A/Delaware/04/2011
PB2,KC882359,Yes,1,2280,H1N1,02/04/2011,IRD:Human,USA,Delaware,11-Oct,A/Delaware/06/2011
PB2,KC882360,Yes,1,2280,H1N1,2011,IRD:Human,USA,Delaware,-N/A-,A/Delaware/07/2011
PB2,KC882414,Yes,1,2280,H1N1,02/12/2011,IRD:Human,USA,Delaware,11-Oct,A/Delaware/08/2011
PB2,CY043339,Yes,1,2280,H1N1,06/04/2009,IRD:Human,Denmark,-N/A-,09-Aug,A/Denmark/524/2009(H1N1)
PB2,CY043347,Yes,1,2280,H1N1,06/09/2009,IRD:Human,Denmark,-N/A-,09-Aug,A/Denmark/528/2009(H1N1)
PB2,CY062690,Yes,1,2293,H1N1,11/04/2009,IRD:Human,USA,District of Columbia,10-Sep,A/District of Columbia/INS114/2009(H1N1)
PB2,CY083728,Yes,1,2293,H1N1,11/05/2009,IRD:Human,USA,District of Columbia,10-Sep,A/District of Columbia/INS115/2009(H1N1)
PB2,CY056043,Yes,1,2293,H1N1,10/26/2009,IRD:Human,USA,District of Columbia,10-Sep,A/District of Columbia/INS17/2009(H1N1)
PB2,CY056051,Yes,1,2293,H1N1,10/28/2009,IRD:Human,USA,District of Columbia,10-Sep,A/District of Columbia/INS18/2009(H1N1)
PB2,CY056059,Yes,1,2293,H1N1,10/27/2009,IRD:Human,USA,District of Columbia,10-Sep,A/District of Columbia/INS19/2009(H1N1)
PB2,CY056067,Yes,1,2288,H1N1,10/19/2009,IRD:Human,USA,District of Columbia,10-Sep,A/District of Columbia/INS20/2009(H1N1)
PB2,CY066862,Yes,1,2293,H1N1,11/12/2009,IRD:Human,USA,District of Columbia,10-Sep,A/District of Columbia/INS226/2009(H1N1)
PB2,CY066870,Yes,1,2293,H1N1,11/12/2009,IRD:Human,USA,District of Columbia,10-Sep,A/District of Columbia/INS227/2009(H1N1)
PB2,CY066878,Yes,1,2293,H1N1,11/13/2009,IRD:Human,USA,District of Columbia,10-Sep,A/District of Columbia/INS228/2009(H1N1)
PB2,CY066886,Yes,1,2293,H1N1,11/02/2009,IRD:Human,USA,District of Columbia,10-Sep,A/District of Columbia/INS229/2009(H1N1)
PB2,CY083853,Yes,1,2280,H1N1,10/30/2009,IRD:Human,USA,District of Columbia,10-Sep,A/District of Columbia/INS23/2009(H1N1)
PB2,CY066894,Yes,1,2293,H1N1,11/23/2009,IRD:Human,USA,District of Columbia,10-Sep,A/District of Columbia/INS230/2009(H1N1)
PB2,CY066902,Yes,1,2293,H1N1,11/05/2009,IRD:Human,USA,District of Columbia,10-Sep,A/District of Columbia/INS231/2009
PB2,CY066910,Yes,1,2293,H1N1,11/23/2009,IRD:Human,USA,District of Columbia,10-Sep,A/District of Columbia/INS232/2009
PB2,CY056083,Yes,1,2294,H1N1,10/15/2009,IRD:Human,USA,District of Columbia,10-Sep,A/District of Columbia/INS24/2009(H1N1)
PB2,CY056099,Yes,1,2294,H1N1,10/21/2009,IRD:Human,USA,District of Columbia,10-Sep,A/District of Columbia/INS27/2009(H1N1)
PB2,CY056107,Yes,1,2293,H1N1,10/23/2009,IRD:Human,USA,District of Columbia,10-Sep,A/District of Columbia/INS28/2009(H1N1)
PB2,CY056115,Yes,1,2293,H1N1,10/26/2009,IRD:Human,USA,District of Columbia,10-Sep,A/District of Columbia/INS29/2009(H1N1)
PB2,CY056123,Yes,1,2293,H1N1,10/27/2009,IRD:Human,USA,District of Columbia,10-Sep,A/District of Columbia/INS31/2009(H1N1)
PB2,CY064771,Yes,1,2293,H1N1,10/26/2009,IRD:Human,USA,District of Columbia,10-Sep,A/District of Columbia/INS32/2009(H1N1)
PB2,CY056131,Yes,1,2293,H1N1,10/26/2009,IRD:Human,USA,District of Columbia,10-Sep,A/District of Columbia/INS33/2009(H1N1)
PB2,CY056187,Yes,1,2292,H1N1,10/26/2009,IRD:Human,USA,District of Columbia,10-Sep,A/District of Columbia/INS43/2009(H1N1)
PB2,CY056874,Yes,1,2286,H1N1,11/03/2009,IRD:Human,USA,District of Columbia,10-Sep,A/District of Columbia/INS44/2009(H1N1)
PB2,CY062650,Yes,1,2292,H1N1,11/03/2009,IRD:Human,USA,District of Columbia,10-Sep,A/District of Columbia/INS45/2009(H1N1)
PB2,CY056195,Yes,1,2292,H1N1,11/03/2009,IRD:Human,USA,District of Columbia,10-Sep,A/District of Columbia/INS46/2009(H1N1)
PB2,CY083869,Yes,1,2280,H1N1,11/06/2009,IRD:Human,USA,District of Columbia,10-Sep,A/District of Columbia/INS47/2009(H1N1)
PB2,CY096593,Yes,1,2293,H1N1,01/04/2010,IRD:Human,USA,District of Columbia,10-Sep,A/District of Columbia/INS525/2010(H1N1)
PB2,CY096601,Yes,1,2293,H1N1,02/23/2010,IRD:Human,USA,District of Columbia,10-Sep,A/District of Columbia/INS527/2010(H1N1)
PB2,CY129877,Yes,1,2293,H1N1,01/10/2011,IRD:Human,USA,District of Columbia,11-Oct,A/District of Columbia/INS600/2011
PB2,CY129885,Yes,1,2293,H1N1,01/13/2011,IRD:Human,USA,District of Columbia,11-Oct,A/District of Columbia/INS601/2011
PB2,CY093221,Yes,1,2310,H3N2,11/17/2010,IRD:Human,USA,District of Columbia,-N/A-,A/District of Columbia/WRAIR0300/2010
PB2,CY097834,Yes,1,2280,H1N1,12/30/2010,IRD:Human,USA,District of Columbia,11-Oct,A/District of Columbia/WRAIR0309/2010(H1N1)
PB2,CY097865,Yes,1,2280,H1N1,01/01/2011,IRD:Human,USA,District of Columbia,11-Oct,A/District of Columbia/WRAIR0313/2011(H1N1)
PB2,CY097857,Yes,1,2280,H1N1,01/01/2011,IRD:Human,USA,District of Columbia,11-Oct,A/District of Columbia/WRAIR0313/2011(H1N1)
PB2,CY090024,Yes,1,2280,H1N1,01/28/2011,IRD:Human,USA,District of Columbia,11-Oct,A/District of Columbia/WRAIR313/2011(H1N1)
PB2,FM174396,Yes,1,2280,H5N1,2007,IRD:Duck/Avian,Germany,-N/A-,-N/A-,A/domestic duck/Germany/R1772/2007
PB2,FM174399,Yes,1,2280,H5N1,2007,IRD:Duck/Avian,Germany,-N/A-,-N/A-,A/domestic duck/Germany/R1779/2007
PB2,FM174402,Yes,1,2280,H5N1,2007,IRD:Duck/Avian,Germany,-N/A-,-N/A-,A/domestic duck/Germany/R2048/2007
PB2,CY185456,Yes,1,2307,H10N7,04/28/2010,IRD:Duck/Avian,Georgia,-N/A-,10-Sep,A/domestic duck/Republic of Georgia/1/2010
PB2,CY185464,Yes,1,2307,H10N7,04/28/2010,IRD:Duck/Avian,Georgia,-N/A-,10-Sep,A/domestic duck/Republic of Georgia/2/2010
PB2,KP739386,Yes,1,2287,H5N2,12/30/2014,IRD:Duck/Avian,USA,Washington,14-15,A/domestic duck/Washington/61-16/2014
PB2,KC690153,Yes,1,2341,H5N1,03/16/2006,IRD:Green-Winged Teal/Avian,China,-N/A-,-N/A-,A/domestic green-winged teal/Hunan/3450/2006(H5N1)
PB2,EU430499,Yes,1,2280,H5N1,2005,IRD:Green-Winged Teal/Avian,China,-N/A-,-N/A-,A/domestic green-winged teal/Hunan/67/2005
PB2,EU430505,Yes,1,2280,H5N1,2005,IRD:Green-Winged Teal/Avian,China,-N/A-,-N/A-,A/domestic green-winged teal/Hunan/79/2005
PB2,EU794572,Yes,1,2287,H3N8,12/2007,IRD:Horse,China,-N/A-,-N/A-,A/donkey/Xinjiang/5/2007(H3N8)
PB2,AB569484,Yes,1,2341,H6N2,06/2008,IRD:Duck/Avian,Zambia,-N/A-,-N/A-,A/duck /Zambia/03/2008
PB2,CY098787,Yes,1,2313,H5N1,01/06/2009,IRD:Environment,China,-N/A-,-N/A-,A/duck feces/Hebei/5/2009
PB2,KC790082,Yes,1,2280,H5N9,09/18/2006,IRD:Duck/Avian,Canada,-N/A-,-N/A-,A/duck/AB/329/2006
PB2,GQ227557,Yes,1,2316,H5N3,08/15/1991,IRD:Duck/Avian,Russia,-N/A-,-N/A-,A/duck/Altai/1285/1991(H5N3)
PB2,AB440333,Yes,1,2280,H5N1,2004,IRD:Duck/Avian,Thailand,-N/A-,-N/A-,A/duck/Angthong/72/2004
PB2,AB450507,Yes,1,2280,H5N1,2004,IRD:Duck/Avian,Thailand,-N/A-,-N/A-,A/duck/Angthong/NIAH8246/2004(H5N1)
PB2,HM172409,Yes,1,2280,H5N1,2006,IRD:Duck/Avian,China,-N/A-,-N/A-,A/duck/Anhui/1/06(H5N1)
PB2,HM172441,Yes,1,2280,H5N1,2005,IRD:Duck/Avian,China,-N/A-,-N/A-,A/duck/Anhui/56/2005(H5N1)
PB2,CY147057,Yes,1,2280,H7N9,04/16/2013,IRD:Duck/Avian,China,-N/A-,-N/A-,A/duck/Anhui/SC702/2013
PB2,CY005690,Yes,1,2341,H1N1,1980,IRD:Avian,Australia,-N/A-,-N/A-,A/duck/Australia/749/1980
PB2,GU186760,Yes,1,2316,H5N1,2007,IRD:Duck/Avian,Viet Nam,-N/A-,-N/A-,A/duck/Bac Lieu/07-06/2007(H5N1)
PB2,JX420211,Yes,1,2280,H5N1,01/06/2007,IRD:Duck/Avian,Viet Nam,-N/A-,-N/A-,A/duck/Bac Lieu/1213/2007
PB2,KF888421,Yes,1,2280,H5N1,07/24/2012,IRD:Duck/Avian,Bangladesh,-N/A-,-N/A-,A/duck/Bangladesh/17753/2012
PB2,KF888437,Yes,1,2280,H5N1,01/28/2013,IRD:Duck/Avian,Bangladesh,-N/A-,-N/A-,A/duck/Bangladesh/18949/2013
PB2,KF874284,Yes,1,2280,H5N1,02/14/2013,IRD:Duck/Avian,Bangladesh,-N/A-,-N/A-,A/duck/Bangladesh/19097/2013
PB2,KF888405,Yes,1,2280,H5N1,02/14/2013,IRD:Duck/Avian,Bangladesh,-N/A-,-N/A-,A/duck/Bangladesh/19099/2013
PB2,KC790090,Yes,1,2280,H5N2,12/16/2006,IRD:Duck/Avian,Canada,-N/A-,07-Jun,A/duck/BC/8038/2006
PB2,EU492488,Yes,1,2341,H3N8,2004,IRD:Duck/Avian,China,-N/A-,-N/A-,A/duck/Beijing/40/04
PB2,EU492492,Yes,1,2341,H3N8,2005,IRD:Duck/Avian,China,-N/A-,-N/A-,A/duck/Beijing/61/05(H3N8)
PB2,KF369233,Yes,1,2302,H5N1,01/23/2013,IRD:Duck/Avian,Cambodia,-N/A-,-N/A-,A/duck/Cambodia/143W4M4/2013
PB2,KF369238,Yes,1,2306,H5N1,02/12/2013,IRD:Duck/Avian,Cambodia,-N/A-,-N/A-,A/duck/Cambodia/261W7M2/2013
PB2,HQ200457,Yes,1,2332,H5N1,02/04/2006,IRD:Duck/Avian,Cambodia,-N/A-,-N/A-,A/duck/Cambodia/D14AL/2006(H5N1)
PB2,JX420195,Yes,1,2280,H5N1,2007,IRD:Duck/Avian,Viet Nam,-N/A-,-N/A-,A/duck/Cao Bang/43/2007
