Name,Sequence Accession,Complete Genome,Segment,Segment Length,Subtype,Collection Date,Host Species,Country,State/Province,Flu Season,Strain Name
HA,CY067127,Yes,4,1734,H1N1,12/16/09,IRD:Human,Greece,-N/A-,10-Sep,A/Athens/INS267/2009(H1N1)
HA,CY067135,Yes,4,1743,H1N1,12/15/09,IRD:Human,Greece,-N/A-,10-Sep,A/Athens/INS268/2009(H1N1)
HA,CY067143,Yes,4,1734,H1N1,12/15/09,IRD:Human,Greece,-N/A-,10-Sep,A/Athens/INS269/2009(H1N1)
HA,CY067151,Yes,4,1734,H1N1,12/15/09,IRD:Human,Greece,-N/A-,10-Sep,A/Athens/INS270/2009(H1N1)
HA,CY073489,Yes,4,1734,H1N1,12/15/09,IRD:Human,Greece,-N/A-,10-Sep,A/Athens/INS271/2009(H1N1)
HA,CY066599,Yes,4,1734,H1N1,12/15/09,IRD:Human,Greece,-N/A-,10-Sep,A/Athens/INS272/2009(H1N1)
HA,CY066607,Yes,4,1734,H1N1,12/15/09,IRD:Human,Greece,-N/A-,10-Sep,A/Athens/INS273/2009(H1N1)
HA,CY066615,Yes,4,1734,H1N1,12/15/09,IRD:Human,Greece,-N/A-,10-Sep,A/Athens/INS274/2009(H1N1)
HA,CY066623,Yes,4,1734,H1N1,12/15/09,IRD:Human,Greece,-N/A-,10-Sep,A/Athens/INS275/2009(H1N1)
HA,CY067159,Yes,4,1734,H1N1,12/17/09,IRD:Human,Greece,-N/A-,10-Sep,A/Athens/INS276/2009(H1N1)
HA,CY072342,Yes,4,1734,H1N1,12/13/09,IRD:Human,Greece,-N/A-,10-Sep,A/Athens/INS320/2009(H1N1)
HA,CY072350,Yes,4,1734,H1N1,12/13/09,IRD:Human,Greece,-N/A-,10-Sep,A/Athens/INS322/2009(H1N1)
HA,CY073877,Yes,4,1734,H1N1,12/15/09,IRD:Human,Greece,-N/A-,10-Sep,A/Athens/INS323/2009(H1N1)
HA,CY072358,Yes,4,1734,H1N1,12/20/09,IRD:Human,Greece,-N/A-,10-Sep,A/Athens/INS325/2009(H1N1)
HA,CY072366,Yes,4,1734,H1N1,12/20/09,IRD:Human,Greece,-N/A-,10-Sep,A/Athens/INS327/2009(H1N1)
HA,CY072374,Yes,4,1734,H1N1,12/25/09,IRD:Human,Greece,-N/A-,10-Sep,A/Athens/INS329/2009(H1N1)
HA,CY073006,Yes,4,1734,H1N1,12/26/09,IRD:Human,Greece,-N/A-,10-Sep,A/Athens/INS330/2009(H1N1)
HA,CY072382,Yes,4,1734,H1N1,12/26/09,IRD:Human,Greece,-N/A-,10-Sep,A/Athens/INS331/2009(H1N1)
HA,CY072390,Yes,4,1734,H1N1,12/26/09,IRD:Human,Greece,-N/A-,10-Sep,A/Athens/INS332/2009(H1N1)
HA,CY072398,Yes,4,1734,H1N1,12/28/09,IRD:Human,Greece,-N/A-,10-Sep,A/Athens/INS333/2009(H1N1)
HA,CY072406,Yes,4,1734,H1N1,12/29/09,IRD:Human,Greece,-N/A-,10-Sep,A/Athens/INS334/2009(H1N1)
HA,CY072414,Yes,4,1734,H1N1,12/30/09,IRD:Human,Greece,-N/A-,10-Sep,A/Athens/INS335/2009(H1N1)
HA,CY072422,Yes,4,1734,H1N1,12/30/09,IRD:Human,Greece,-N/A-,10-Sep,A/Athens/INS336/2009(H1N1)
HA,CY072430,Yes,4,1734,H1N1,12/30/09,IRD:Human,Greece,-N/A-,10-Sep,A/Athens/INS337/2009(H1N1)
HA,CY072438,Yes,4,1734,H1N1,12/30/09,IRD:Human,Greece,-N/A-,10-Sep,A/Athens/INS338/2009(H1N1)
HA,CY072446,Yes,4,1734,H1N1,12/30/09,IRD:Human,Greece,-N/A-,10-Sep,A/Athens/INS339/2009(H1N1)
HA,CY072454,Yes,4,1734,H1N1,12/17/09,IRD:Human,Greece,-N/A-,10-Sep,A/Athens/INS340/2009(H1N1)
HA,CY072462,Yes,4,1734,H1N1,12/17/09,IRD:Human,Greece,-N/A-,10-Sep,A/Athens/INS341/2009(H1N1)
HA,CY072470,Yes,4,1734,H1N1,12/17/09,IRD:Human,Greece,-N/A-,10-Sep,A/Athens/INS342/2009(H1N1)
HA,CY072478,Yes,4,1734,H1N1,12/18/09,IRD:Human,Greece,-N/A-,10-Sep,A/Athens/INS344/2009(H1N1)
HA,CY072486,Yes,4,1734,H1N1,12/18/09,IRD:Human,Greece,-N/A-,10-Sep,A/Athens/INS345/2009(H1N1)
HA,CY072494,Yes,4,1734,H1N1,12/20/09,IRD:Human,Greece,-N/A-,10-Sep,A/Athens/INS346/2009(H1N1)
HA,CY072502,Yes,4,1734,H1N1,12/20/09,IRD:Human,Greece,-N/A-,10-Sep,A/Athens/INS347/2009(H1N1)
HA,CY072510,Yes,4,1734,H1N1,12/20/09,IRD:Human,Greece,-N/A-,10-Sep,A/Athens/INS348/2009(H1N1)
HA,CY072518,Yes,4,1734,H1N1,12/20/09,IRD:Human,Greece,-N/A-,10-Sep,A/Athens/INS349/2009(H1N1)
HA,CY073505,Yes,4,1734,H1N1,12/20/09,IRD:Human,Greece,-N/A-,10-Sep,A/Athens/INS350/2009(H1N1)
HA,CY069154,Yes,4,1734,H1N1,12/20/09,IRD:Human,Greece,-N/A-,10-Sep,A/Athens/INS352/2009(H1N1)
HA,CY069162,Yes,4,1734,H1N1,12/21/09,IRD:Human,Greece,-N/A-,10-Sep,A/Athens/INS353/2009(H1N1)
HA,CY069170,Yes,4,1734,H1N1,12/21/09,IRD:Human,Greece,-N/A-,10-Sep,A/Athens/INS354/2009(H1N1)
HA,CY069178,Yes,4,1734,H1N1,12/22/09,IRD:Human,Greece,-N/A-,10-Sep,A/Athens/INS355/2009(H1N1)
HA,CY069186,Yes,4,1734,H1N1,12/26/09,IRD:Human,Greece,-N/A-,10-Sep,A/Athens/INS357/2009(H1N1)
HA,CY069194,Yes,4,1734,H1N1,12/26/09,IRD:Human,Greece,-N/A-,10-Sep,A/Athens/INS358/2009(H1N1)
HA,CY069202,Yes,4,1734,H1N1,12/26/09,IRD:Human,Greece,-N/A-,10-Sep,A/Athens/INS359/2009(H1N1)
HA,CY071127,Yes,4,1734,H1N1,12/31/09,IRD:Human,Greece,-N/A-,10-Sep,A/Athens/INS383/2009(H1N1)
HA,CY071135,Yes,4,1734,H1N1,1/13/10,IRD:Human,Greece,-N/A-,10-Sep,A/Athens/INS389/2010(H1N1)
HA,CY071143,Yes,4,1734,H1N1,1/14/10,IRD:Human,Greece,-N/A-,10-Sep,A/Athens/INS390/2010(H1N1)
HA,CY075059,Yes,4,1734,H1N1,1/6/10,IRD:Human,Greece,-N/A-,10-Sep,A/Athens/INS392/2010(H1N1)
HA,CY075067,Yes,4,1734,H1N1,1/6/10,IRD:Human,Greece,-N/A-,10-Sep,A/Athens/INS393/2010(H1N1)
HA,CY071159,Yes,4,1734,H1N1,1/11/10,IRD:Human,Greece,-N/A-,10-Sep,A/Athens/INS394/2010(H1N1)
HA,CY071167,Yes,4,1734,H1N1,1/21/10,IRD:Human,Greece,-N/A-,10-Sep,A/Athens/INS396/2010(H1N1)
HA,CY071175,Yes,4,1734,H1N1,1/24/10,IRD:Human,Greece,-N/A-,10-Sep,A/Athens/INS397/2010(H1N1)
HA,CY071183,Yes,4,1734,H1N1,1/24/10,IRD:Human,Greece,-N/A-,10-Sep,A/Athens/INS398/2010(H1N1)
HA,CY176474,Yes,4,1752,H1N1,1/27/11,IRD:Human,Greece,-N/A-,11-Oct,A/Athens/INS3_641/2011(H1N1)
HA,CY176482,Yes,4,1752,H1N1,2/12/11,IRD:Human,Greece,-N/A-,11-Oct,A/Athens/INS3_642/2011(H1N1)
HA,CY176802,Yes,4,1752,H1N1,1/19/11,IRD:Human,Greece,-N/A-,11-Oct,A/Athens/INS3_697/2011
HA,CY176810,Yes,4,1724,H1N1,1/28/11,IRD:Human,Greece,-N/A-,11-Oct,A/Athens/INS3_699/2011
HA,CY071263,Yes,4,1734,H1N1,1/30/10,IRD:Human,Greece,-N/A-,10-Sep,A/Athens/INS411/2010(H1N1)
HA,CY071271,Yes,4,1734,H1N1,2/2/10,IRD:Human,Greece,-N/A-,10-Sep,A/Athens/INS412/2010(H1N1)
HA,CY071279,Yes,4,1734,H1N1,2/5/10,IRD:Human,Greece,-N/A-,10-Sep,A/Athens/INS413/2010(H1N1)
HA,CY071287,Yes,4,1739,H1N1,2/5/10,IRD:Human,Greece,-N/A-,10-Sep,A/Athens/INS414/2010(H1N1)
HA,CY075075,Yes,4,1734,H1N1,2/17/10,IRD:Human,Greece,-N/A-,10-Sep,A/Athens/INS416/2010(H1N1)
HA,CY071295,Yes,4,1734,H1N1,1/18/10,IRD:Human,Greece,-N/A-,10-Sep,A/Athens/INS417/2010(H1N1)
HA,CY071303,Yes,4,1734,H1N1,1/25/10,IRD:Human,Greece,-N/A-,10-Sep,A/Athens/INS419/2010(H1N1)
HA,CY071311,Yes,4,1734,H1N1,1/27/10,IRD:Human,Greece,-N/A-,10-Sep,A/Athens/INS420/2010(H1N1)
HA,CY071319,Yes,4,1734,H1N1,2/3/10,IRD:Human,Greece,-N/A-,10-Sep,A/Athens/INS421/2010(H1N1)
HA,CY129662,Yes,4,1752,H1N1,1/19/11,IRD:Human,Greece,-N/A-,11-Oct,A/Athens/INS551/2011
HA,CY129670,Yes,4,1752,H1N1,1/27/11,IRD:Human,Greece,-N/A-,11-Oct,A/Athens/INS552/2011
HA,CY129678,Yes,4,1752,H1N1,2/1/11,IRD:Human,Greece,-N/A-,11-Oct,A/Athens/INS553/2011
HA,CY129686,Yes,4,1752,H1N1,2/18/11,IRD:Human,Greece,-N/A-,11-Oct,A/Athens/INS554/2011
HA,CY129694,Yes,4,1752,H1N1,2/24/10,IRD:Human,Greece,-N/A-,10-Sep,A/Athens/INS555/2010
HA,CY129451,Yes,4,1752,H1N1,1/28/11,IRD:Human,Greece,-N/A-,11-Oct,A/Athens/INS559/2011
HA,CY129702,Yes,4,1752,H1N1,2/4/11,IRD:Human,Greece,-N/A-,11-Oct,A/Athens/INS562/2011
HA,CY129710,Yes,4,1752,H1N1,2/11/11,IRD:Human,Greece,-N/A-,11-Oct,A/Athens/INS564/2011
HA,CY129459,Yes,4,1752,H1N1,2/12/11,IRD:Human,Greece,-N/A-,11-Oct,A/Athens/INS566/2011
HA,CY129467,Yes,4,1752,H1N1,2/12/11,IRD:Human,Greece,-N/A-,11-Oct,A/Athens/INS567/2011
HA,CY129475,No,4,1752,H1N1,2/25/11,IRD:Human,Greece,-N/A-,11-Oct,A/Athens/INS568/2011
HA,CY129718,Yes,4,1734,H1N1,2/25/11,IRD:Human,Greece,-N/A-,11-Oct,A/Athens/INS569/2011
HA,CY129485,Yes,4,1752,H1N1,2/27/11,IRD:Human,Greece,-N/A-,11-Oct,A/Athens/INS570/2011
HA,CY129726,Yes,4,1752,H1N1,2/27/11,IRD:Human,Greece,-N/A-,11-Oct,A/Athens/INS571/2011
HA,CY056955,Yes,4,1719,H1N1,12/13/09,IRD:Human,Greece,-N/A-,10-Sep,A/Athens/INS85/2009(H1N1)
HA,CY083902,Yes,4,1752,H1N1,12/13/09,IRD:Human,Greece,-N/A-,10-Sep,A/Athens/INS86/2009(H1N1)
HA,CY062659,Yes,4,1721,H1N1,12/15/09,IRD:Human,Greece,-N/A-,10-Sep,A/Athens/INS87/2009(H1N1)
HA,CY073254,No,4,1701,H1N1,12/23/09,IRD:Human,Greece,-N/A-,10-Sep,A/Athens/WRAIR2962N/2009(H1N1)
HA,CY113405,Yes,4,1731,H3N2,6/12/09,IRD:Human,USA,Georgia,-N/A-,A/Atlanta/211/1989
HA,CY113373,Yes,4,1731,H3N2,6/11/09,IRD:Human,USA,Georgia,-N/A-,A/Atlanta/3572/1988
HA,CY114293,Yes,4,1731,H3N2,8/1/97,IRD:Human,New Zealand,-N/A-,-N/A-,A/Auckland/10/1997
HA,KM821323,No,4,1739,H3N2,6/26/09,IRD:Human,New Zealand,-N/A-,-N/A-,A/AUCKLAND/20/2003
HA,CY112369,Yes,4,1737,(H3),6/5/09,IRD:Human,New Zealand,-N/A-,-N/A-,A/Auckland/4382/1982
HA,KM821303,No,4,1733,H3N2,6/19/09,IRD:Human,New Zealand,-N/A-,-N/A-,A/Auckland/5/1996
HA,CY022149,Yes,4,1743,H1N1,8/30/00,IRD:Human,New Zealand,-N/A-,-N/A-,A/Auckland/579/2000
HA,CY022157,Yes,4,1743,H1N1,9/6/00,IRD:Human,New Zealand,-N/A-,-N/A-,A/Auckland/580/2000
HA,CY022165,Yes,4,1743,H1N1,9/5/00,IRD:Human,New Zealand,-N/A-,-N/A-,A/Auckland/581/2000
HA,CY022173,Yes,4,1743,H1N1,11/9/00,IRD:Human,New Zealand,-N/A-,-N/A-,A/Auckland/582/2000
HA,CY025018,Yes,4,1714,H3N2,2/12/00,IRD:Human,New Zealand,-N/A-,-N/A-,A/Auckland/583/2000
HA,CY025026,Yes,4,1725,H1N1,9/13/00,IRD:Human,New Zealand,-N/A-,-N/A-,A/Auckland/584/2000
HA,CY026155,Yes,4,1741,H1N1,9/15/00,IRD:Human,New Zealand,-N/A-,-N/A-,A/Auckland/585/2000
HA,CY022485,Yes,4,1743,H1N1,9/20/00,IRD:Human,New Zealand,-N/A-,-N/A-,A/Auckland/586/2000
HA,CY022493,Yes,4,1743,H1N1,9/19/00,IRD:Human,New Zealand,-N/A-,-N/A-,A/Auckland/587/2000
HA,CY022501,Yes,4,1723,H3N2,9/25/00,IRD:Human,New Zealand,-N/A-,-N/A-,A/Auckland/588/2000
HA,CY023002,Yes,4,1721,H3N2,9/28/00,IRD:Human,New Zealand,-N/A-,-N/A-,A/Auckland/589/2000
HA,CY022509,Yes,4,1743,H1N1,9/26/00,IRD:Human,New Zealand,-N/A-,-N/A-,A/Auckland/590/2000
HA,CY023010,Yes,4,1733,H1N1,10/2/00,IRD:Human,New Zealand,-N/A-,-N/A-,A/Auckland/591/2000
HA,CY022517,Yes,4,1723,H3N2,10/9/00,IRD:Human,New Zealand,-N/A-,-N/A-,A/Auckland/593/2000
HA,CY023018,Yes,4,1743,H1N1,11/3/00,IRD:Human,New Zealand,-N/A-,-N/A-,A/Auckland/595/2000
HA,CY023026,Yes,4,1720,H3N2,10/30/00,IRD:Human,New Zealand,-N/A-,-N/A-,A/Auckland/596/2000
HA,CY025034,Yes,4,1727,H1N1,10/30/00,IRD:Human,New Zealand,-N/A-,-N/A-,A/Auckland/597/2000
HA,CY025042,Yes,4,1722,H3N2,10/9/00,IRD:Human,New Zealand,-N/A-,-N/A-,A/Auckland/598/2000
HA,CY023034,Yes,4,1718,H3N2,9/22/00,IRD:Human,New Zealand,-N/A-,-N/A-,A/Auckland/599/2000
HA,CY023042,Yes,4,1727,H3N2,5/6/00,IRD:Human,New Zealand,-N/A-,-N/A-,A/Auckland/600/2000
HA,CY023050,Yes,4,1720,H3N2,9/11/00,IRD:Human,New Zealand,-N/A-,-N/A-,A/Auckland/601/2000
HA,CY022525,Yes,4,1722,H3N2,8/19/01,IRD:Human,New Zealand,-N/A-,-N/A-,A/Auckland/602/2001
HA,CY023058,Yes,4,1724,H3N2,10/2/01,IRD:Human,New Zealand,-N/A-,-N/A-,A/Auckland/603/2001
HA,CY023066,Yes,4,1716,H3N2,9/28/01,IRD:Human,New Zealand,-N/A-,-N/A-,A/Auckland/604/2001
HA,CY022533,Yes,4,1743,H1N1,7/5/01,IRD:Human,New Zealand,-N/A-,-N/A-,A/Auckland/605/2001
HA,CY022541,Yes,4,1744,H1N1,7/23/01,IRD:Human,New Zealand,-N/A-,-N/A-,A/Auckland/606/2001
HA,CY022181,Yes,4,1724,H3N2,8/15/01,IRD:Human,New Zealand,-N/A-,-N/A-,A/Auckland/607/2001
HA,CY022549,Yes,4,1722,H3N2,6/8/02,IRD:Human,New Zealand,-N/A-,-N/A-,A/Auckland/608/2002
HA,CY022557,Yes,4,1721,H3N2,6/18/02,IRD:Human,New Zealand,-N/A-,-N/A-,A/Auckland/609/2002
HA,CY025050,Yes,4,1722,H3N2,7/29/02,IRD:Human,New Zealand,-N/A-,-N/A-,A/Auckland/610/2002
HA,CY022189,Yes,4,1714,H3N2,9/9/02,IRD:Human,New Zealand,-N/A-,-N/A-,A/Auckland/611/2002
HA,CY022565,Yes,4,1721,H3N2,8/14/02,IRD:Human,New Zealand,-N/A-,-N/A-,A/Auckland/612/2002
HA,CY022197,Yes,4,1721,H3N2,8/1/02,IRD:Human,New Zealand,-N/A-,-N/A-,A/Auckland/613/2002
HA,CY022205,Yes,4,1720,H3N2,1/14/02,IRD:Human,New Zealand,-N/A-,-N/A-,A/Auckland/614/2002
HA,CY023074,Yes,4,1727,H3N2,3/4/02,IRD:Human,New Zealand,-N/A-,-N/A-,A/Auckland/615/2002
HA,CY022573,Yes,4,1723,H3N2,9/29/05,IRD:Human,New Zealand,-N/A-,-N/A-,A/Auckland/616/2005
HA,CY023082,Yes,4,1727,H3N2,9/28/05,IRD:Human,New Zealand,-N/A-,-N/A-,A/Auckland/617/2005
HA,CY022581,Yes,4,1743,H1N1,7/1/05,IRD:Human,New Zealand,-N/A-,-N/A-,A/Auckland/619/2005
HA,CY022597,Yes,4,1727,H3N2,1/30/05,IRD:Human,New Zealand,-N/A-,-N/A-,A/Auckland/621/2005
HA,CY055526,Yes,4,1721,H1N1,7/16/09,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/1/2009(H1N1)
HA,CY055550,Yes,4,1734,H1N1,7/20/09,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/10/2009(H1N1)
HA,CY055558,Yes,4,1734,H1N1,7/20/09,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/11/2009(H1N1)
HA,CY055565,Yes,4,1734,H1N1,7/20/09,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/12/2009(H1N1)
HA,CY055573,Yes,4,1734,H1N1,7/20/09,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/13/2009(H1N1)
HA,CY055581,Yes,4,1734,H1N1,7/20/09,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/14/2009(H1N1)
HA,CY055589,Yes,4,1734,H1N1,7/20/09,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/15/2009(H1N1)
HA,CY055597,Yes,4,1734,H1N1,7/21/09,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/16/2009(H1N1)
HA,CY092185,Yes,4,1753,H1N1,7/21/09,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/17/2009
HA,CY066511,Yes,4,1717,H3N2,7/21/09,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/18/2009
HA,CY061898,Yes,4,1731,H3N2,7/21/09,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/19/2009(H3N2)
HA,CY061890,Yes,4,1712,H3N2,7/16/09,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/2/2009(H3N2)
HA,CY055605,Yes,4,1734,H1N1,7/21/09,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/20/2009(H1N1)
HA,CY055613,Yes,4,1734,H1N1,7/21/09,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/21/2009(H1N1)
HA,CY080539,Yes,4,1737,H3N2,7/21/09,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/22/2009(H3N2)
HA,CY055621,Yes,4,1734,H1N1,7/22/09,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/23/2009(H1N1)
HA,CY055629,Yes,4,1734,H1N1,7/21/09,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/24/2009(H1N1)
HA,CY055637,Yes,4,1734,H1N1,7/22/09,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/25/2009(H1N1)
HA,CY055645,Yes,4,1720,H1N1,7/22/09,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/26/2009(H1N1)
HA,CY055653,Yes,4,1734,H1N1,7/22/09,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/27/2009(H1N1)
HA,CY055661,Yes,4,1734,H1N1,7/23/09,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/28/2009(H1N1)
HA,CY055668,Yes,4,1734,H1N1,7/23/09,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/29/2009(H1N1)
HA,CY055059,Yes,4,1734,H1N1,7/17/09,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/3/2009(H1N1)
HA,CY080547,Yes,4,1729,H3N2,7/23/09,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/30/2009(H3N2)
HA,CY055676,Yes,4,1734,H1N1,7/23/09,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/31/2009(H1N1)
HA,CY055684,No,4,1734,H1N1,7/23/09,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/32/2009(H1N1)
HA,CY080555,Yes,4,1737,H3N2,7/24/09,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/34/2009(H3N2)
HA,CY055692,Yes,4,1734,H1N1,7/24/09,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/35/2009(H1N1)
HA,CY055700,Yes,4,1734,H1N1,7/24/09,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/36/2009(H1N1)
HA,CY055708,Yes,4,1734,H1N1,7/24/09,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/37/2009(H1N1)
HA,CY092193,No,4,1752,H1N1,7/24/09,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/38/2009
HA,CY055716,Yes,4,1734,H1N1,7/24/09,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/39/2009(H1N1)
HA,CY055067,Yes,4,1734,H1N1,7/17/09,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/4/2009(H1N1)
HA,CY055724,Yes,4,1734,H1N1,7/24/09,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/40/2009(H1N1)
HA,CY055732,Yes,4,1734,H1N1,7/25/09,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/42/2009(H1N1)
HA,CY055740,Yes,4,1734,H1N1,7/26/09,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/43/2009(H1N1)
HA,CY055748,Yes,4,1734,H1N1,7/26/09,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/44/2009(H1N1)
HA,CY055756,Yes,4,1734,H1N1,7/27/09,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/45/2009(H1N1)
HA,CY080531,No,4,1737,H3N2,7/27/09,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/46/2009(H3N2)
HA,CY055764,Yes,4,1734,H1N1,7/27/09,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/47/2009(H1N1)
HA,CY055772,Yes,4,1734,H1N1,7/27/09,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/48/2009(H1N1)
HA,CY055780,Yes,4,1734,H1N1,7/28/09,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/51/2009(H1N1)
HA,CY055788,Yes,4,1734,H1N1,7/29/09,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/53/2009(H1N1)
HA,CY055796,Yes,4,1734,H1N1,8/16/09,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/54/2009(H1N1)
HA,CY080563,Yes,4,1737,H3N2,7/30/09,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/55/2009
HA,CY055804,Yes,4,1734,H1N1,7/30/09,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/56/2009(H1N1)
HA,CY055812,Yes,4,1734,H1N1,8/1/09,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/57/2009(H1N1)
HA,CY055820,Yes,4,1734,H1N1,8/1/09,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/58/2009(H1N1)
HA,CY055828,Yes,4,1721,H1N1,8/2/09,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/59/2009(H1N1)
HA,CY055075,Yes,4,1734,H1N1,7/18/09,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/6/2009(H1N1)
HA,CY055836,Yes,4,1734,H1N1,8/2/09,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/60/2009(H1N1)
HA,CY055844,Yes,4,1734,H1N1,8/3/09,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/61/2009(H1N1)
HA,CY055852,Yes,4,1722,H1N1,8/3/09,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/63/2009(H1N1)
HA,CY055860,Yes,4,1734,H1N1,8/3/09,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/64/2009(H1N1)
HA,CY055868,Yes,4,1734,H1N1,8/3/09,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/65/2009(H1N1)
HA,CY055876,Yes,4,1734,H1N1,8/4/09,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/66/2009(H1N1)
HA,CY055884,Yes,4,1734,H1N1,8/5/09,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/69/2009(H1N1)
HA,CY055534,Yes,4,1734,H1N1,7/18/09,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/7/2009(H1N1)
HA,CY055892,Yes,4,1734,H1N1,8/6/09,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/70/2009(H1N1)
HA,CY055900,Yes,4,1734,H1N1,8/10/09,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/72/2009(H1N1)
HA,CY055908,Yes,4,1734,H1N1,8/12/09,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/73/2009(H1N1)
HA,CY055916,Yes,4,1734,H1N1,8/20/09,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/79/2009(H1N1)
HA,CY055924,Yes,4,1734,H1N1,8/26/09,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/80/2009(H1N1)
HA,CY055932,Yes,4,1734,H1N1,9/2/09,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/81/2009(H1N1)
HA,CY055940,Yes,4,1734,H1N1,9/2/09,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/82/2009(H1N1)
HA,CY055542,Yes,4,1734,H1N1,7/20/09,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/9/2009(H1N1)
HA,CY091181*,Yes,4,1732,H3N2,7/1/03,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/NHRC0001/2003(H3N2)
HA,CY091421,Yes,4,1731,H3N2,4/13/05,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/NHRC0001/2005(H3N2)
HA,CY091301,Yes,4,1732,H3N2,7/1/03,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/NHRC0002/2003(H3N2)
HA,CY091413,Yes,4,1731,H3N2,4/15/05,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/NHRC0002/2005(H3N2)
HA,CY091293,Yes,4,1731,H3N2,7/1/03,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/NHRC0003/2003(H3N2)
HA,CY091405,Yes,4,1734,H3N2,4/15/05,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/NHRC0003/2005(H3N2)
HA,CY091189*,Yes,4,1734,H3N2,7/2/03,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/NHRC0004/2003(H3N2)
HA,CY091397,Yes,4,1731,H3N2,4/15/05,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/NHRC0004/2005(H3N2)
HA,CY092225*,Yes,4,1734,H3N2,7/8/03,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/NHRC0005/2003(H3N2)
HA,CY091389,Yes,4,1732,H3N2,4/16/05,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/NHRC0005/2005(H3N2)
HA,CY091285,Yes,4,1735,H3N2,7/7/03,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/NHRC0006/2003(H3N2)
